0.736060	0.855700
0.448291	0.437393
0.119663	0.548094
0.346533	0.430260
0.179488	0.666829
0.572851	0.736750
0.575623	0.091285
0.064689	0.282468
0.875646	0.158043
0.201135	0.520417
0.962993	0.474245
0.169474	0.201096
0.862862	0.616462
0.469361	0.880514
0.170980	0.821120
0.690976	0.907040
0.676820	0.139268
0.344433	0.796483
0.687361	0.690966
0.226744	0.866849
0.357795	0.799595
0.603599	0.933419
0.890879	0.668289
0.215887	0.766525
0.826332	0.417021
0.286942	0.789324
0.891266	0.456416
0.990420	0.754128
0.072879	0.459781
0.634642	0.243858
0.280901	0.325618
0.150898	0.957722
0.464886	0.495331
0.754205	0.152247
0.186298	0.980948
0.019096	0.544093
0.780543	0.622695
0.477512	0.671422
0.290983	0.693399
0.437948	0.117315
0.110420	0.724890
0.906639	0.001686
0.181306	0.897060
0.755814	0.254185
0.356841	0.390456
0.498043	0.637742
0.716074	0.648941
0.595464	0.180960
0.144272	0.349668
0.333206	0.330570
0.330617	0.352302
0.874663	0.111160
0.974997	0.352175
0.782582	0.265980
0.045573	0.220530
0.383295	0.155993
0.945419	0.289935
0.157680	0.126725
0.186994	0.913493
0.380910	0.543835
0.303949	0.878953
0.181577	0.020023
0.527894	0.777041
0.200983	0.672167
0.126709	0.534189
0.002737	0.457326
0.886491	0.877400
0.568485	0.861488
0.229575	0.351068
0.127469	0.275149
0.571597	0.510764
0.431142	0.517017
0.800699	0.588821
0.643742	0.987693
0.502315	0.024652
0.531528	0.806264
0.903605	0.713104
0.826287	0.431499
0.490145	0.027270
0.103666	0.616854
0.561459	0.106403
0.074180	0.447950
0.983803	0.642665
0.309438	0.213378
0.993733	0.436907
0.488527	0.565330
0.947671	0.919669
0.082347	0.748370
0.508490	0.726089
0.736062	0.010805
0.750741	0.267590
0.817069	0.654346
0.980694	0.643356
0.085845	0.470839
0.670626	0.189511
0.087693	0.232084
0.295914	0.161873
0.680034	0.279717
0.804538	0.989472
0.493096	0.798271
0.426379	0.981622
0.363601	0.374050
0.901291	0.445947
0.122419	0.409781
0.172036	0.858482
0.420586	0.922777
0.126071	0.237655
0.577122	0.106766
0.881011	0.662968
0.577605	0.551637
0.852479	0.665298
0.783722	0.148393
0.827171	0.463756
0.428110	0.631709
0.453228	0.921206
0.429980	0.879607
0.902828	0.793580
0.253657	0.804119
0.239528	0.376076
0.213900	0.411564
0.234558	0.634486
0.334340	0.360629
0.872142	0.911463
0.467395	0.753153
0.574430	0.045000
0.304790	0.426909
0.710298	0.088512
0.575302	0.537469
0.552268	0.003412
0.169178	0.005496
0.924618	0.599158
0.885103	0.827446
0.392738	0.138759
0.631565	0.632266
0.514836	0.845466
0.043830	0.749393
0.479952	0.378170
0.110022	0.352094
0.289633	0.577417
0.105247	0.864063
0.622417	0.410037
0.290972	0.332715
0.498549	0.866274
0.870184	0.050817
0.869686	0.039362
0.056312	0.794304
0.638520	0.941415
0.621750	0.031259
0.080174	0.253315
0.663525	0.595010
0.098781	0.707355
0.344403	0.578733
0.085524	0.454425
0.930826	0.375157
0.031842	0.036073
0.239220	0.654259
0.446110	0.530191
0.986973	0.944659
0.396465	0.857157
0.995476	0.266151
0.896520	0.051788
0.060455	0.535040
0.993203	0.682205
0.566299	0.073377
0.935520	0.229824
0.668387	0.034301
0.937178	0.012790
0.613034	0.022702
0.467215	0.543861
0.397859	0.499057
0.579934	0.637079
0.153316	0.026044
0.167270	0.140290
0.970703	0.563735
0.997447	0.966179
0.829886	0.893967
0.017967	0.890341
0.429007	0.011170
0.572546	0.995305
0.084547	0.508067
0.225129	0.752934
0.542368	0.162307
0.765724	0.155402
0.185009	0.232940
0.699263	0.582869
0.731997	0.279197
0.219948	0.885313
0.305241	0.387218
0.025603	0.275944
0.950953	0.023050
0.242123	0.780840
0.917017	0.260090
0.671181	0.346024
0.271260	0.243727
0.341329	0.355807
0.751794	0.566458
0.108741	0.294162
0.728765	0.874465
0.449564	0.913774
0.107405	0.148827
0.496643	0.839402
0.428024	0.716590
0.724715	0.733264
0.103808	0.750318
0.009208	0.054761
0.773369	0.251330
0.835601	0.690386
0.511420	0.506782
0.036409	0.782680
0.750509	0.377738
0.138487	0.502303
0.944196	0.247228
0.796465	0.672960
0.121693	0.246030
0.586734	0.229098
0.394857	0.083376
0.068500	0.822880
0.799966	0.793215
0.556145	0.903775
0.543534	0.565353
0.958536	0.316902
0.816683	0.794137
0.007288	0.328103
0.300919	0.043697
0.110783	0.051428
0.421435	0.249269
0.553731	0.365630
0.496497	0.350196
0.038591	0.618190
0.596226	0.625324
0.847288	0.991083
0.708701	0.915788
0.813963	0.508667
0.709004	0.370108
0.412442	0.252537
0.935460	0.370978
0.569440	0.752143
0.165115	0.576728
0.080246	0.466033
0.620425	0.191029
0.517461	0.041860
0.440298	0.071192
0.407491	0.936795
0.421388	0.446081
0.554985	0.017614
0.071405	0.402273
0.008697	0.780106
0.318062	0.822660
0.288774	0.027065
0.192767	0.701215
0.279603	0.128228
0.072193	0.849043
0.880371	0.237308
0.425771	0.960617
0.703341	0.046196
0.151646	0.220802
0.088056	0.591945
0.291994	0.495546
0.528740	0.713382
0.941627	0.083725
0.730996	0.013033
0.485999	0.739693
0.793139	0.804060
0.562353	0.081913
0.831126	0.755120
0.783128	0.110728
0.883348	0.855321
0.959771	0.763719
0.092629	0.385542
0.724336	0.795970
0.431737	0.875982
0.016772	0.519793
0.467927	0.308766
0.015339	0.996666
0.022148	0.956966
0.080392	0.753144
0.969999	0.566390
0.492837	0.763137
0.370451	0.055190
0.845050	0.201576
0.810311	0.628178
0.312305	0.693659
0.483499	0.272076
0.457377	0.576128
0.657617	0.181713
0.372098	0.089354
0.057695	0.388870
0.609147	0.525622
0.697636	0.624486
0.522289	0.719784
0.581452	0.602680
0.472928	0.551450
0.169070	0.965765
0.314588	0.539521
0.020956	0.159638
0.741097	0.831266
0.787816	0.053402
0.524925	0.271315
0.325477	0.982302
0.847443	0.983094
0.164016	0.219541
0.072449	0.221711
0.608411	0.681596
0.747333	0.306047
0.306081	0.269622
0.025830	0.887533
0.872302	0.498758
0.438983	0.041372
0.464524	0.753571
0.580893	0.485480
0.913208	0.321990
0.316746	0.701024
0.375392	0.841671
0.972339	0.700869
0.823973	0.819782
0.683964	0.987989
0.039323	0.756412
0.209700	0.647734
0.438008	0.957033
0.953781	0.744089
0.226655	0.979612
0.631622	0.098957
0.478370	0.070605
0.140329	0.942894
0.824176	0.721223
0.428373	0.737384
0.043213	0.745119
0.438407	0.418605
0.586790	0.410746
0.119474	0.410763
0.230528	0.803438
0.398752	0.269851
0.559850	0.608452
0.917585	0.997858
0.565486	0.871366
0.741948	0.792141
0.850978	0.373570
0.891098	0.329348
0.444175	0.031427
0.272241	0.268351
0.752650	0.700615
0.005734	0.795863
0.445734	0.444142
0.214468	0.032524
0.854888	0.333942
0.443288	0.085415
0.137380	0.842040
0.355266	0.697230
0.450493	0.272851
0.695088	0.015978
0.144217	0.437036
0.808119	0.995194
0.810606	0.699217
0.324542	0.254781
0.730644	0.596783
0.523131	0.483294
0.297398	0.528866
0.279157	0.743132
0.973008	0.493625
0.775656	0.827895
0.827567	0.218944
0.913310	0.964946
0.060984	0.268576
0.662177	0.511477
0.541427	0.357265
0.527455	0.685644
0.794301	0.335574
0.680838	0.604907
0.034791	0.005380
0.859687	0.765435
0.602163	0.382819
0.248729	0.899561
0.911685	0.527886
0.642694	0.884692
0.021511	0.418350
0.712587	0.849077
0.637294	0.625898
0.814024	0.698278
0.894474	0.476200
0.209755	0.435901
0.833465	0.737209
0.121544	0.627766
0.072783	0.802383
0.232673	0.107574
0.807763	0.092360
0.873009	0.409926
0.475179	0.121738
0.309487	0.386864
0.649624	0.952181
0.271556	0.671135
0.370531	0.984143
0.520212	0.007825
0.610041	0.334235
0.706103	0.504515
0.810436	0.915857
0.940416	0.643901
0.653067	0.061960
0.271667	0.725850
0.864343	0.504340
0.833424	0.672105
0.596701	0.706433
0.082031	0.071880
0.828171	0.391518
0.458744	0.477795
0.343699	0.730300
0.148930	0.714230
0.714443	0.669142
0.722054	0.324484
0.003377	0.428157
0.828999	0.813812
0.344014	0.769415
0.457713	0.997081
0.831375	0.729380
0.722931	0.695717
0.233720	0.556355
0.367822	0.830421
0.262788	0.449853
0.902301	0.090959
0.841372	0.361045
0.568754	0.185071
0.091345	0.717684
0.899301	0.805788
0.386826	0.621355
0.130272	0.390202
0.049512	0.959271
0.204015	0.393526
0.728686	0.661728
0.390607	0.560060
0.391108	0.113537
0.255778	0.624829
0.669892	0.623600
0.455250	0.932680
0.073454	0.357551
0.023639	0.914825
0.718595	0.592393
0.099896	0.809940
0.310077	0.999197
0.615728	0.696903
0.620552	0.746000
0.087105	0.670064
0.705271	0.291120
0.063590	0.433957
0.952848	0.454197
0.994018	0.343956
0.567735	0.249795
0.968785	0.237627
0.873395	0.424035
0.170306	0.946849
0.781585	0.193945
0.861674	0.500180
0.786338	0.961570
0.310120	0.096415
0.960767	0.925848
0.793318	0.581319
0.671848	0.880423
0.251383	0.377120
0.171543	0.314973
0.811077	0.124391
0.769170	0.805094
0.468347	0.336905
0.054890	0.437132
0.574531	0.928285
0.861167	0.744838
0.875134	0.642752
0.938783	0.736808
0.142933	0.725121
0.698379	0.453053
0.821537	0.659146
0.378901	0.614855
0.240465	0.050749
0.495278	0.491848
0.427869	0.666821
0.806821	0.238946
0.791213	0.575992
0.044040	0.259560
0.912896	0.098930
0.696693	0.487428
0.027215	0.557860
0.232266	0.902350
0.200612	0.171049
0.639158	0.343544
0.896170	0.337537
0.796597	0.717707
0.996683	0.175498
0.332562	0.237148
0.226248	0.827840
0.728996	0.654117
0.494662	0.535817
0.893063	0.285874
0.111809	0.937103
0.545434	0.024706
0.036033	0.242127
0.512133	0.063249
0.799986	0.744399
0.965598	0.000598
0.915448	0.604756
0.344142	0.811618
0.942293	0.140739
0.529325	0.938975
0.316237	0.861887
0.176123	0.542485
0.689727	0.905119
0.196602	0.184389
0.440936	0.089664
0.470263	0.552745
0.026767	0.015697
0.577451	0.062801
0.257824	0.089584
0.126049	0.057810
0.833984	0.091647
0.058408	0.749432
0.696403	0.402550
0.561050	0.638696
0.543289	0.090375
0.577672	0.859527
0.952262	0.753795
0.402011	0.641989
0.658914	0.598613
0.826378	0.099850
0.688277	0.296641
0.652596	0.715045
0.312338	0.230047
0.777846	0.570162
0.319631	0.903895
0.627972	0.153615
0.995542	0.686380
0.903046	0.691946
0.088930	0.464096
0.330642	0.632220
0.554471	0.908313
0.491746	0.506733
0.662108	0.893758
0.148722	0.321022
0.492371	0.975099
0.420872	0.180648
0.271740	0.073468
0.895693	0.584078
0.303515	0.673538
0.154239	0.623146
0.577433	0.782211
0.776760	0.572976
0.468591	0.679807
0.264921	0.557522
0.143902	0.595563
0.189741	0.698373
0.503876	0.681488
0.205106	0.165985
0.575245	0.353827
0.487007	0.067616
0.328927	0.907879
0.248264	0.600667
0.981347	0.143957
0.184744	0.284862
0.817495	0.338983
0.908008	0.394929
0.121194	0.684768
0.967904	0.589785
0.364575	0.232825
0.147307	0.508477
0.828388	0.337048
0.206850	0.332265
0.018536	0.411956
0.498250	0.593781
0.765784	0.985256
0.661397	0.094710
0.893135	0.909661
0.695377	0.874482
0.053618	0.880121
0.159344	0.871113
0.219104	0.067351
0.266042	0.340299
0.752119	0.233946
0.930084	0.116694
0.466771	0.077391
0.625171	0.295160
0.414440	0.832022
0.627425	0.432975
0.243978	0.125674
0.026757	0.009761
0.110930	0.688154
0.104471	0.004065
0.597815	0.799848
0.878548	0.651433
0.679969	0.037892
0.522546	0.899074
0.105243	0.788588
0.239373	0.857363
0.022534	0.169457
0.974057	0.489306
0.246848	0.599228
0.784465	0.661288
0.431250	0.411890
0.094263	0.675227
0.537564	0.121020
0.684988	0.648494
0.809174	0.789460
0.652560	0.406989
0.589308	0.531107
0.058422	0.269278
0.568999	0.580968
0.168352	0.674242
0.369557	0.407725
0.531605	0.392091
0.577182	0.505661
0.881397	0.824030
0.104889	0.665862
0.485318	0.536139
0.077752	0.579581
0.211366	0.615316
0.700601	0.896355
0.263810	0.509775
0.685814	0.916370
0.916764	0.275123
0.447477	0.975186
0.544401	0.016476
0.556154	0.712752
0.690718	0.925711
0.120477	0.222323
0.317802	0.697658
0.727984	0.199198
0.521688	0.832874
0.865061	0.007006
0.369012	0.942813
0.586588	0.580379
0.558129	0.287189
0.476733	0.821939
0.796964	0.162547
0.738309	0.713728
0.437670	0.185786
0.688914	0.982071
0.202263	0.245067
0.694823	0.892981
0.170778	0.815300
0.115304	0.488580
0.512958	0.843288
0.687778	0.034647
0.676162	0.552839
0.041653	0.045174
0.495652	0.628241
0.625553	0.053781
0.915430	0.102286
0.875720	0.712394
0.264833	0.614029
0.426122	0.702504
0.799815	0.115035
0.684574	0.002078
0.360103	0.379397
0.895059	0.530881
0.194697	0.010363
0.019460	0.707655
0.853651	0.707239
0.742302	0.529813
0.260078	0.783955
0.574987	0.755729
0.412195	0.200540
0.809510	0.327625
0.302826	0.685229
0.040019	0.567659
0.299258	0.466141
0.270163	0.099073
0.581176	0.954737
0.101151	0.941279
0.334134	0.996209
0.472159	0.528831
0.006572	0.491620
0.236486	0.860223
0.198858	0.978788
0.390035	0.458936
0.762743	0.965022
0.214665	0.174938
0.165562	0.024175
0.502563	0.468388
0.709404	0.542582
0.036047	0.008662
0.008722	0.306209
0.107735	0.589898
0.260946	0.208886
0.531177	0.595080
0.205095	0.003336
0.123911	0.211666
0.494956	0.360397
0.071889	0.693814
0.339185	0.461924
0.152750	0.101928
0.426946	0.367415
0.276866	0.592509
0.391590	0.779429
0.060896	0.100994
0.322010	0.096943
0.109657	0.330733
0.403152	0.217392
0.920631	0.664098
0.426277	0.451808
0.259178	0.631372
0.455144	0.383089
0.843038	0.950100
0.743486	0.914927
0.643914	0.082671
0.376851	0.796665
0.184599	0.803798
0.164080	0.461464
0.396306	0.555670
0.240893	0.457203
0.656665	0.562903
0.554145	0.766321
0.893636	0.957297
0.983713	0.814267
0.621395	0.409990
0.266075	0.880573
0.041362	0.721219
0.263662	0.884400
0.671319	0.007148
0.799327	0.315233
0.089819	0.176179
0.111898	0.274417
0.979976	0.275978
0.735882	0.376283
0.831648	0.976774
0.833485	0.488313
0.539677	0.387631
0.254634	0.433313
0.344928	0.238347
0.247580	0.966323
0.648336	0.513655
0.846896	0.689698
0.234874	0.110558
0.574098	0.906193
0.117706	0.373425
0.221426	0.207525
0.549604	0.333324
0.481942	0.529580
0.609302	0.217824
0.905863	0.440950
0.194598	0.739348
0.929263	0.734275
0.126979	0.183897
0.167588	0.471906
0.422243	0.415168
0.438229	0.070580
0.928823	0.285125
0.760278	0.163697
0.395683	0.334376
0.069890	0.513389
0.707801	0.291316
0.720914	0.257405
0.624639	0.202856
0.786985	0.233941
0.420679	0.692848
0.674891	0.615277
0.432196	0.604154
0.349552	0.559174
0.788050	0.517141
0.031081	0.210293
0.932309	0.469310
0.280873	0.861132
0.754436	0.041150
0.024829	0.150119
0.375526	0.094719
0.663508	0.083327
0.386035	0.384422
0.340732	0.010674
0.587277	0.127717
0.244615	0.007956
0.820565	0.919506
0.623233	0.252761
0.523659	0.972786
0.811935	0.311710
0.489926	0.843016
0.522003	0.422235
0.312327	0.802875
0.283367	0.066762
0.844026	0.308197
0.216882	0.219552
0.402916	0.880390
0.302879	0.788951
0.264812	0.643611
0.799625	0.852089
0.771328	0.044240
0.860046	0.591893
0.963745	0.483279
0.844654	0.487405
0.456064	0.656590
0.799114	0.945991
0.499606	0.321117
0.368226	0.811932
0.123992	0.651593
0.878695	0.968018
0.959790	0.095576
0.187570	0.362706
0.975966	0.490449
0.151657	0.240778
0.134061	0.951281
0.092867	0.905389
0.995521	0.952913
0.497282	0.959266
0.436192	0.341937
0.446671	0.892256
0.998526	0.245785
0.838246	0.498132
0.566902	0.206472
0.310064	0.690895
0.858065	0.188759
0.658913	0.817855
0.284335	0.846483
0.180561	0.260302
0.336933	0.332218
0.501080	0.470993
0.283499	0.593947
0.376382	0.279019
0.546859	0.873665
0.238285	0.983051
0.215602	0.684956
0.875307	0.214128
0.930742	0.713553
0.712260	0.497644
0.920025	0.022324
0.188539	0.778091
0.211083	0.847452
0.595946	0.495418
0.693935	0.776507
0.755720	0.030868
0.108724	0.256800
0.501861	0.392223
0.850746	0.878244
0.671242	0.397606
0.751909	0.909528
0.380657	0.967510
0.594484	0.255964
0.181638	0.525226
0.969517	0.893898
0.022869	0.889542
0.916222	0.211408
0.667633	0.127305
0.058860	0.263579
0.622723	0.752795
0.040085	0.378443
0.783663	0.148810
0.635243	0.285524
0.541033	0.485989
0.163767	0.212275
0.883595	0.915676
0.121803	0.264252
0.883186	0.716287
0.520215	0.064824
0.241513	0.489732
0.958722	0.264382
0.379275	0.874944
0.475790	0.046907
0.002249	0.534650
0.310486	0.624973
0.287445	0.350571
0.003416	0.071108
0.499381	0.638659
0.356632	0.040414
0.124648	0.520399
0.252689	0.008244
0.436075	0.374492
0.272495	0.319261
0.090779	0.792711
0.384085	0.332292
0.282443	0.342808
0.596674	0.661718
0.217752	0.072464
0.708625	0.220001
0.607115	0.019111
0.844974	0.894560
0.369683	0.848390
0.965668	0.869064
0.487049	0.322299
0.909478	0.611698
0.842698	0.162167
0.619941	0.278774
0.536659	0.892437
0.598035	0.627438
0.685148	0.982120
0.959730	0.967591
0.324928	0.556405
0.629308	0.542680
0.628869	0.337933
0.762681	0.235983
0.357045	0.607655
0.130543	0.726727
0.456045	0.096211
0.595791	0.943095
0.418510	0.505268
0.554792	0.261208
0.667435	0.174734
0.539982	0.204094
0.067171	0.138017
0.831532	0.752318
0.120137	0.791263
0.719909	0.445064
0.347667	0.349217
0.987744	0.976536
0.687150	0.750425
0.212520	0.044195
0.358080	0.343063
0.770922	0.814125
0.439273	0.366713
0.757219	0.857783
0.871981	0.312012
0.118992	0.539417
0.486746	0.658973
0.743511	0.553917
0.796990	0.575043
0.306235	0.917127
0.366306	0.026144
0.362191	0.713973
0.375361	0.349935
0.690509	0.062511
0.100360	0.903029
0.106706	0.458440
0.246092	0.877629
0.272565	0.685365
0.244342	0.029784
0.543148	0.116323
0.341796	0.662140
0.655740	0.828542
0.321113	0.399250
0.382459	0.118103
0.974293	0.688693
0.035230	0.340599
0.714837	0.397421
0.054572	0.090198
0.747356	0.745081
0.152709	0.847716
0.648111	0.259415
0.306156	0.894202
0.137044	0.578721
0.579568	0.381385
0.608505	0.122716
0.497709	0.950301
0.784856	0.153448
0.778843	0.105969
0.552698	0.161302
0.224073	0.526991
0.849995	0.259303
0.867590	0.564832
0.656724	0.922163
0.655030	0.404080
0.667244	0.807739
0.251796	0.315355
0.067154	0.557952
0.209557	0.204198
0.136673	0.789125
0.585584	0.745178
0.911841	0.083292
0.695479	0.696697
0.236740	0.474322
0.802666	0.789438
0.635624	0.026739
0.316430	0.485619
0.286042	0.184020
0.050451	0.942766
0.106183	0.705481
0.346846	0.773427
0.513220	0.598642
0.088781	0.580374
0.156594	0.298338
0.784572	0.293268
0.087463	0.370156
0.038446	0.999304
0.453448	0.733925
0.696000	0.690188
0.208248	0.498666
0.479626	0.843872
0.525405	0.796056
0.329491	0.811447
0.980076	0.379942
0.754213	0.086259
0.085423	0.101058
0.859686	0.598643
0.699700	0.948468
0.179017	0.856295
0.246806	0.963589
0.149562	0.334269
0.333745	0.188008
0.333573	0.787192
0.921934	0.029573
0.477380	0.130181
0.528239	0.957006
0.974053	0.053645
0.753063	0.303544
0.865092	0.733139
0.683486	0.619304
0.819398	0.768909
0.720363	0.679084
0.367552	0.420063
0.627552	0.546569
0.276357	0.874358
0.510158	0.425920
0.208627	0.843903
0.613928	0.542199
0.631095	0.535862
0.571772	0.108475
0.666043	0.100012
0.065481	0.640096
0.153656	0.818544
0.943640	0.018748
0.551683	0.627127
0.638053	0.371081
0.396036	0.358415
0.050165	0.763588
0.778478	0.677717
0.310157	0.054835
0.552075	0.820315
0.480755	0.760702
0.664218	0.094682
0.302901	0.295313
0.630544	0.874673
0.403787	0.296587
0.974685	0.469269
0.936683	0.128341
0.287812	0.880323
0.147089	0.839495
0.507450	0.785142
0.210576	0.903486
0.143557	0.260741
0.667074	0.922035
0.938458	0.977231
0.976870	0.490534
0.797546	0.457624
0.251235	0.461764
0.552306	0.554136
0.757077	0.182850
0.428810	0.160864
0.479437	0.403495
0.630133	0.416120
0.531836	0.917945
0.296444	0.678925
0.757440	0.803893
0.464067	0.968016
0.707379	0.607624
0.228757	0.374453
0.529659	0.167215
0.351684	0.506528
0.657749	0.149230
0.964152	0.908984
0.610994	0.516459
0.463121	0.368071
0.699309	0.891930
0.528935	0.178746
0.295425	0.159068
0.594867	0.827261
0.077013	0.891310
0.506186	0.834453
0.695204	0.970253
0.802468	0.402583
0.577877	0.031225
0.777035	0.107536
0.198440	0.128719
0.614064	0.856189
0.277950	0.578217
0.765173	0.888944
0.094675	0.228294
0.257015	0.793985
0.120225	0.785951
0.972731	0.415650
0.945019	0.567598
0.242911	0.022032
0.458908	0.749097
0.856484	0.154111
0.719350	0.658953
0.556694	0.297228
0.690178	0.333729
0.404764	0.888618
0.462449	0.018828
0.744808	0.740398
0.597045	0.509981
0.629342	0.691720
0.738275	0.886358
0.485705	0.858499
0.672308	0.458436
0.274149	0.617327
0.026034	0.517060
0.639358	0.484942
0.266156	0.495843
0.639053	0.985507
0.154796	0.195747
0.282734	0.844974
0.529477	0.687498
0.733592	0.991926
0.706326	0.478400
0.732324	0.303371
0.988380	0.361666
0.995092	0.726655
0.248024	0.480797
0.585155	0.920332
0.939233	0.859304
0.537659	0.965267
0.376364	0.177017
0.450209	0.642520
0.672860	0.089262
0.628027	0.827656
0.285009	0.910761
0.672629	0.814486
0.598259	0.406221
0.806411	0.304586
0.884621	0.538735
0.607957	0.873001
0.900402	0.603049
0.599657	0.148426
0.083846	0.184811
0.068758	0.023079
0.044115	0.606416
0.988346	0.420479
0.783434	0.438555
0.062999	0.456293
0.527817	0.691026
0.283949	0.812826
0.601787	0.956578
0.627312	0.200046
0.362799	0.433723
0.504632	0.247420
0.972459	0.112589
0.120421	0.872861
0.715638	0.720078
0.021286	0.799484
0.904889	0.090044
0.822563	0.949005
0.696460	0.810908
0.369484	0.479894
0.249463	0.432483
0.936187	0.777280
0.123509	0.220136
0.590106	0.725295
0.176714	0.217418
0.925342	0.539514
0.651141	0.429973
0.786934	0.623600
0.542562	0.907355
0.496461	0.258200
0.627433	0.517747
0.057684	0.532322
0.607791	0.880246
0.481327	0.304251
0.691155	0.850810
0.784145	0.940618
0.283293	0.720332
0.717898	0.406802
0.940468	0.308004
0.132097	0.117182
0.525422	0.057439
0.656696	0.176563
0.487412	0.443630
0.800163	0.029974
0.350985	0.296624
0.288175	0.978418
0.814371	0.345858
0.510740	0.422161
0.226105	0.992067
0.726412	0.917259
0.842877	0.510557
0.857877	0.126170
0.230889	0.575775
0.532972	0.171357
0.883779	0.665069
0.288540	0.409201
0.722507	0.945236
0.585764	0.209919
0.388866	0.385927
0.239894	0.739851
0.682551	0.528068
0.718269	0.496922
0.873927	0.229009
0.919083	0.100031
0.221075	0.645495
0.017291	0.063952
0.156052	0.875168
0.190122	0.386942
0.450943	0.723094
0.558299	0.334722
0.388163	0.846839
0.743923	0.110670
0.792074	0.329687
0.320589	0.180940
0.715615	0.560483
0.920791	0.398166
0.088551	0.639060
0.895088	0.962478
0.868069	0.814171
0.062509	0.089144
0.459666	0.079800
0.153097	0.615718
0.954968	0.343219
0.002660	0.405911
0.066313	0.560959
0.740634	0.454476
0.407798	0.484557
0.565145	0.199872
0.814245	0.885734
0.380812	0.529859
0.446217	0.301604
0.928025	0.534768
0.940663	0.823113
0.497246	0.808732
0.637283	0.559755
0.897876	0.096949
0.639555	0.050973
0.712668	0.594523
0.394192	0.715328
0.000434	0.460505
0.276287	0.741068
0.914981	0.684084
0.225625	0.480126
0.883956	0.039870
0.365860	0.264769
0.569729	0.812078
0.566372	0.497754
0.346846	0.507036
0.320867	0.844092
0.315768	0.958150
0.403847	0.213644
0.055099	0.043402
0.264617	0.767767
