xIn	yIn
-0.366475805	-0.338180900
-0.954629444	-0.222222639
0.285900185	0.201931511
0.045491249	0.771206438
-0.076824274	-0.992378155
-0.885104466	0.287970295
-0.091678989	-0.579172634
0.470894425	-0.565755811
-0.516705332	0.226507914
-0.509914991	0.210598333
0.008788807	-0.760774742
-0.390988736	0.054159362
0.017002619	-0.525076565
-0.356503529	-0.697097196
0.676854947	0.688987720
0.112338239	0.291371098
-0.606057256	-0.416767336
0.725615287	-0.599209187
-0.043562152	-0.791090046
0.627298727	0.446522857
0.419508288	0.232999790
0.393715022	-0.571702906
0.482456457	-0.510772333
-0.207869529	-0.845495334
0.814940647	-0.133760287
-0.245464663	0.511550211
0.055244489	-0.357463697
0.217701478	0.438294576
-0.384348319	-0.669960284
-0.270334326	0.009594426
-0.086727621	-0.544719039
0.410385239	0.869710228
-0.335809085	0.037683965
0.316233084	-0.916300798
-0.729316246	-0.290051895
-0.488003704	0.742908803
-0.767863531	0.190324111
-0.879594320	0.024266940
0.344828778	0.935346327
0.446896537	-0.054248859
-0.258099582	-0.335401986
-0.615954283	0.357552100
-0.005362270	0.113711390
0.568992351	0.777531764
-0.184784271	0.093853421
-0.683117532	0.085899483
0.803801526	-0.171121235
-0.171191715	-0.483524084
-0.176668482	0.060944753
0.706800028	-0.056262803
-0.914788308	0.051628804
-0.120916477	0.975718345
0.150992919	-0.674019940
-0.078530514	0.892893338
-0.009421926	0.305515202
-0.580773407	0.617591962
0.395123725	0.670746249
-0.235400331	-0.461715323
0.296238936	-0.431598805
0.367163443	-0.874952780
0.084877112	-0.809505041
0.185991973	-0.208322861
0.134232157	0.271203667
0.246922011	-0.005701138
-0.112807802	0.329873814
0.473906699	-0.862362365
0.315089617	0.893133292
0.755229597	0.208215529
0.881352236	0.150353321
-0.121038222	-0.897245557
0.360692775	0.643561447
-0.358960880	-0.343068290
-0.218021070	0.296839754
-0.911483108	0.332929680
0.239174569	0.931822835
0.346245359	-0.513903420
-0.073878303	0.685541100
-0.345511923	0.813313896
0.015414913	-0.871605225
-0.143465553	-0.582318165
-0.125841070	-0.726794077
-0.345123572	0.656137860
0.570045677	-0.146426050
0.624108763	0.658562569
-0.813496371	-0.136716669
0.590385403	0.532748990
0.349379911	-0.483492900
-0.435790471	-0.846209170
-0.943328869	-0.156511901
0.060715320	-0.418145298
-0.291020258	0.934874251
-0.144939375	0.363856171
0.591012111	-0.574893699
-0.782569880	0.215120873
-0.809438628	0.154972828
0.431652101	-0.479617633
0.388677828	0.563914864
-0.198845108	0.952887356
0.717705694	-0.211891456
0.631596643	-0.423571638
0.836682702	-0.307688038
0.158283065	-0.454337557
0.433319195	-0.477881141
-0.469117515	0.511723399
-0.803826868	-0.532434775
-0.060492487	-0.613265496
0.622538052	-0.628840387
-0.092883129	0.011215879
-0.035896766	0.652780171
-0.503619693	0.019920176
0.427156997	-0.872023051
0.596348540	0.263839698
-0.179711088	-0.245368397
0.809502141	0.447475124
-0.232024707	0.719020756
0.665673447	0.206425284
0.845969491	0.098992641
0.728544144	-0.623148025
-0.155582800	0.550223551
-0.688548222	-0.533044749
0.921383166	0.218568649
0.478171130	0.856457643
-0.073159589	-0.557725636
0.509237814	0.423220718
0.462194541	-0.063605191
0.551197667	0.058543080
0.818961703	-0.418850024
0.728757404	0.484635149
0.787575261	0.574726893
-0.416372211	0.516119404
0.951578869	0.194343828
0.440836678	-0.204003933
-0.255432621	0.752288456
0.262951319	-0.334049456
-0.029142896	-0.258877552
0.183396812	-0.968354001
0.320918233	-0.354408648
-0.031959191	-0.127884101
0.704134432	0.168275316
0.243602479	0.517309116
0.178011964	0.062564181
-0.901540909	-0.093230634
-0.452800671	0.886034352
-0.518503741	0.130827117
0.402153754	-0.566924874
-0.674829055	-0.157009569
0.229071194	0.069738324
-0.404721114	-0.507977488
0.735688868	0.566135990
0.233144960	-0.741902946
0.463833505	-0.583458229
-0.710256947	-0.215248263
0.062133125	0.257783861
0.656867636	-0.233732444
-0.573940824	-0.099529886
-0.716423329	0.604071140
-0.489159494	-0.489766378
-0.731929886	-0.007663236
0.641060741	0.670223869
-0.486785700	-0.345516916
0.035970008	0.108493187
0.146505596	-0.228341124
-0.325370824	-0.620349445
0.029755930	-0.861537320
-0.203807673	0.319498983
-0.076785583	0.858325452
-0.422717157	-0.419917946
-0.375406993	0.003342021
0.480552167	-0.091830321
-0.392586840	0.443586462
0.290205442	0.118253666
0.228499424	0.536002322
0.561112509	0.741713725
-0.809514595	-0.402917484
-0.149793089	0.336991002
0.368741393	0.524836087
0.716641556	-0.601502678
0.663298769	-0.487166118
0.717996305	-0.413486815
-0.628840667	-0.704720852
0.166595239	-0.004247659
0.298621169	-0.352852594
-0.909266133	0.194127461
0.024287994	-0.955446050
-0.247596984	0.134878425
-0.329119254	0.200547283
0.722616165	-0.138633849
0.797629800	-0.427176925
-0.801642848	0.166371192
0.564868514	0.760957930
-0.572167409	0.282864819
-0.652528885	-0.201008075
0.578143967	0.514066354
0.794744265	-0.123234865
-0.217200537	-0.748052373
-0.107206257	0.807087459
-0.703498422	0.645196759
-0.058034117	0.935936353
0.626099199	0.612846630
0.136483635	0.348715363
-0.525787220	-0.065886566
0.921538438	-0.327430067
-0.412431359	0.665353141
0.780155529	0.015401232
-0.051782041	-0.872373356
0.814393156	-0.473638075
0.641692999	0.609137420
0.403127060	0.802906758
0.307803703	-0.814073478
0.845794205	-0.065020137
-0.712707685	0.471893403
-0.452173508	0.423775950
-0.179391234	0.022039272
-0.642110617	-0.257852797
0.694609205	-0.541625990
-0.238655198	-0.717822155
-0.876272851	-0.458499669
0.297579077	0.071945108
-0.330873025	0.111972233
0.598307033	-0.689180028
-0.278890348	0.001434092
0.187360614	-0.831418885
-0.770489199	0.180374595
-0.884645543	-0.192770607
0.547198410	-0.336819051
-0.768994658	-0.632192825
0.685220222	-0.411105275
0.109954378	0.379829426
0.047268735	0.871299181
0.662007271	0.170995884
-0.587200489	-0.040413653
-0.757059009	0.081926486
0.392746459	-0.207331768
-0.157317885	0.506473190
-0.178418412	-0.969957271
0.675054305	0.051092389
0.210417324	-0.805008618
0.126397395	0.325771781
0.002220775	-0.326404196
0.041402979	0.674172952
0.054002377	-0.130610424
0.675595995	-0.716673548
0.517382535	0.747154574
-0.875425525	-0.089871007
-0.460177195	-0.032743409
-0.583397818	0.361404393
-0.002700679	-0.908343513
-0.587503219	-0.792283356
-0.713352132	0.538894176
0.533488425	0.288868643
-0.787510021	0.522441156
-0.477905242	0.253892959
0.196614107	-0.655784401
0.405250315	-0.749383516
0.213605175	0.427906853
-0.033373870	0.253990636
0.863362901	-0.357777876
0.537317088	0.380745435
-0.610623302	0.661891563
-0.709125573	-0.070800497
-0.370851847	-0.292523390
-0.709396104	0.626447473
-0.200866904	-0.296899323
0.834164117	0.085780965
-0.758005148	0.367652543
-0.625350393	-0.545515168
-0.109906302	-0.103255635
0.240959965	0.113628105
-0.662675713	-0.545434860
-0.458465043	0.303950418
0.708555776	-0.595102142
0.946172543	0.245872862
-0.092235575	-0.923482280
0.264748744	0.536912578
-0.216005670	0.555352640
0.163360051	0.583127427
-0.741546684	-0.002475832
-0.331091609	-0.499551832
-0.634823290	0.043557998
-0.045067000	0.255270407
0.940302364	-0.336689210
0.341978212	0.181262328
0.635827469	-0.681526149
-0.016747084	0.344383243
-0.276628291	-0.070574541
-0.409743895	-0.490984999
0.264974699	0.498020530
-0.414467280	-0.470276558
0.034933107	0.369527051
-0.047345523	-0.656470602
0.195817327	0.621562867
-0.156022434	0.560994036
-0.334879135	0.798910567
-0.183735557	-0.394576772
-0.537778645	-0.841757346
0.837545153	0.422513024
-0.442365898	-0.179201931
-0.233103733	0.281005811
0.750223528	0.357152372
0.790020811	0.015198226
-0.144827098	-0.624446468
0.745080583	0.629997751
-0.911600833	-0.302264942
-0.680702075	-0.182495285
-0.154789471	-0.015581210
-0.383584719	0.661474973
0.589842018	0.078636637
0.819717627	0.376527574
0.317796887	0.657262780
-0.200959403	0.875430988
-0.521939153	0.565936864
0.156436798	-0.771715626
-0.076910764	-0.053542391
0.243482600	0.778262137
0.322011141	-0.211595732
0.668368146	0.067091723
-0.581597982	0.756767313
0.764826781	-0.608070833
0.040983806	-0.915875295
0.209433881	0.886194336
0.068543495	0.825849162
0.547669308	-0.341614487
-0.095514201	0.367386935
0.024649714	-0.166046316
-0.600109453	0.254150470
0.730994935	0.322979782
-0.799391922	-0.025522466
0.101241919	0.522619219
0.762881802	-0.230389936
-0.410289059	-0.818716180
-0.473622624	-0.645462279
-0.426787014	0.567361182
-0.561337573	0.782646867
0.453555518	0.507205922
0.608496030	0.001224826
-0.834408565	-0.487018172
-0.264735488	0.393261473
0.034458205	-0.167021815
-0.104027967	0.434348752
-0.912871345	-0.373033032
-0.242671467	-0.712263266
0.810355954	0.364326303
-0.371819486	-0.599933106
0.545610122	0.154557891
-0.245395384	-0.881176893
-0.278080927	0.193267042
-0.299527037	0.509966004
0.176699415	-0.133935602
0.066568919	-0.241787657
-0.061427353	-0.898972877
0.535375874	0.678319184
-0.538488352	-0.707295594
0.427282451	-0.220544628
-0.823521236	-0.027107426
0.934013263	-0.068916620
0.091715681	-0.344067665
-0.875649579	-0.006814344
-0.168593074	-0.175176615
0.690887784	-0.473900510
0.553417517	-0.242543298
0.284311834	-0.508009837
-0.141516175	-0.124497638
-0.673465156	-0.606140301
-0.446178455	-0.211953508
-0.313435894	-0.480122538
-0.148997360	-0.162161037
0.617294336	-0.527231904
0.251177665	0.551307599
0.403851476	-0.657106655
-0.792760067	0.528201897
0.336079002	0.038646860
0.046753201	-0.956086936
-0.634669849	-0.399829283
-0.198630234	0.649641986
0.092160880	0.659853591
-0.474855653	0.418695724
-0.946286711	0.078965893
-0.793257784	-0.259722605
0.598843355	0.057744856
0.336029948	0.195410694
-0.632099218	-0.412792387
-0.253281708	0.771752259
-0.069899041	-0.046041774
0.299954155	-0.733820040
-0.894589379	0.039358286
0.696892501	-0.529259228
0.639529003	-0.501737734
-0.879617243	-0.268310117
-0.841884144	-0.354472896
0.724492997	-0.642872178
-0.047893459	0.323336351
0.414872680	-0.469777100
0.218469037	-0.249097373
0.725633594	0.586369821
0.338110241	-0.527648115
0.358122078	-0.731788801
0.426310111	-0.341923766
-0.465608841	0.418915196
-0.688944330	-0.360198220
0.110542553	-0.902197516
-0.493789564	0.230925310
-0.170507634	-0.335673707
0.876452415	-0.020122027
-0.123844561	0.600945411
0.337005796	0.828261982
-0.075718239	-0.248121526
0.729120619	-0.159108659
-0.443529641	0.087242697
0.109102540	0.982780470
0.745318930	0.643493700
-0.375236658	-0.212736005
0.234859499	-0.498784244
-0.897838833	0.104147763
0.939276920	0.026442929
0.169193728	0.358807338
-0.618119727	-0.101685654
-0.800301322	-0.061649368
-0.078868899	0.730875973
-0.047705082	-0.677173234
0.787250574	0.235590398
-0.370571570	-0.859432460
-0.577893452	0.254191773
-0.072168464	0.656966047
0.755407529	-0.305026497
-0.115988375	0.655147502
0.013954839	-0.613100024
-0.048480302	0.213653518
0.325250609	-0.062923259
-0.477545263	-0.753618291
-0.332047286	0.474749655
-0.430791526	-0.544796713
-0.289659947	-0.247995615
-0.693223371	0.339768483
-0.107428074	-0.271116823
-0.406039745	0.820403461
-0.614150775	-0.650632216
-0.484623036	-0.846169791
0.861088114	0.090948104
0.144153456	-0.016399430
-0.802745912	0.578258401
0.032749895	-0.280291175
-0.844094105	-0.095201468
0.145852969	-0.537317476
0.191565702	-0.161472730
0.187895054	-0.625794682
0.731245136	0.394831533
-0.311296452	0.592333249
-0.514220364	-0.341650721
0.458441064	0.629933092
0.641949849	0.711448856
0.289707256	-0.241643862
-0.441087239	0.114347365
-0.540941253	-0.246628760
0.508195949	-0.385035358
0.658169773	-0.345951084
0.077647166	0.902736789
-0.307526190	-0.730787133
-0.258735942	-0.448697834
-0.074492516	0.577872930
0.323990645	0.614211033
0.170206178	0.809770280
-0.727439689	-0.371352758
-0.659903902	0.165309616
0.753714096	0.629803355
-0.255849281	-0.617275499
0.065998096	-0.747653333
-0.002310857	-0.275832132
-0.093604417	-0.924663692
-0.373095344	0.598869394
-0.655450824	0.368168714
0.297327825	0.075679044
0.769049900	-0.378681531
-0.310109924	-0.060743923
-0.568911251	-0.037549614
-0.123039455	0.907999417
0.036101737	-0.369325360
0.537802771	-0.040232509
-0.056698504	-0.718046511
-0.465699845	-0.659818865
-0.266532541	0.440695739
-0.584482557	0.360372116
0.039565132	-0.239933381
-0.271459171	0.189736692
-0.048756410	-0.974131347
-0.734584265	-0.279706511
-0.352812878	-0.044694189
0.659549566	0.078275871
0.917756198	0.227452884
-0.050932008	-0.205283257
0.135452301	0.985169728
0.425391383	-0.326744930
-0.055062782	-0.631307121
-0.044791440	-0.712570790
-0.622007530	0.489508715
-0.372389655	0.111459929
-0.069795547	0.043127788
0.803194408	0.200372873
0.159506277	-0.245562003
0.226241526	0.424922012
0.474731486	0.873428648
-0.619772177	0.134281052
-0.048295481	-0.702015980
